FID,IID,molecular_sex,lat,long,assessment,sample_age,sample_age_GRM_adj,cp_pgs.HAQER,cp_pgs.background,cp_pgs.matched
15838,R10338.SG,M,42.2542,11.7576,PASS,2328,2156,0.3215550420011361,0.3180065558426893,-0.09799296850992938
15840,R10340.SG,M,42.2542,11.7576,PASS,2328,2138,1.676841215108939,0.49016567065799377,-0.2232090348672314
15841,R10341.SG,M,42.2542,11.7576,PASS,2054,1403,-1.8450442201587427,0.15388684209879963,-0.7643688777451682
15842,R10342.SG,M,42.2542,11.7576,PASS,2044,1326,-0.686745490941232,1.7004296960732066,0.3683874811089421
15843,R10343.SG,F,42.2542,11.7576,PASS,2328,2067,-0.6966726402215933,-0.8038982840718947,-1.4707312119362352
15845,R10359.SG,F,42.2542,11.7576,PASS,2224,1017,0.6821179837417821,-1.8118200416602053,-0.2939822407728456
15846,R10361.SG,M,42.2542,11.7576,PASS,2328,1650,-0.9583275642765933,-0.8811755056550991,0.3751553071875813
15847,R10363.SG,M,42.2542,11.7576,PASS,2253,1798,0.31804054957768424,-0.5651847865011225,2.270264495396502
15849,R11104.SG,M,42.0263,11.9483,PASS,3719,2805,0.4292685958329865,0.06829184169866175,1.8901665920571078
15850,R11105.SG,F,42.0263,11.9483,PASS,3610,1283,0.3774663252207453,1.9290197087255214,0.586002802814455
15852,R11746.SG,M,36.9615,11.0804,PASS,2485,1316,0.9280420191865232,-1.5683152286435507,-2.3976288150359326
15853,R11749.SG,F,36.9615,11.0804,PASS,2533,2571,-0.9800327782855243,1.32586575794558,-0.3623025571089986
15854,R11753.SG,M,36.9615,11.0804,PASS,2430,1736,-1.0231450501994255,0.5386099194374131,-0.6481747826437794
15856,R11759.SG,F,36.9615,11.0804,PASS,2591,1414,-2.1021690522011345,0.5133128925292879,1.705153283876473
15857,R11776.SG,F,36.9615,11.0804,PASS,2533,3364,0.9445658653688859,0.3698721578549949,0.447985779312709
15858,R11778.SG,F,36.9615,11.0804,PASS,2533,1072,-0.5741656880909108,0.15803034064040095,0.08841448006102637
15859,R11780.SG,F,36.9615,11.0804,PASS,2547,1528,-0.04568539209088815,-0.3058669883891738,0.9232535414392308
15860,R11790.SG,F,36.9615,11.0804,PASS,2533,1927,-0.7429227737624569,-1.070377868308456,-0.35406190173771146
15861,R11791.SG,F,36.9615,11.0804,PASS,2505,1269,-1.202120319395428,0.31157445728098027,0.07445542198073181
15862,R10625.SG,F,54.1176,19.5742,PASS,1875,2337,-0.7203400571287569,-0.004991617700765359,-0.38008864998122915
15863,R10626.SG,M,54.1176,19.5742,PASS,1875,1564,-2.0051658232912932,0.29175001415213897,0.019810128509395966
15864,R11116.SG,F,41.7621,12.2491,PASS,1750,1518,-0.6552359144819769,-0.4456094363465026,0.6751770654201639
15865,R11117.SG,M,41.7621,12.2491,PASS,1750,1296,0.5100968326119901,0.8707566430730358,0.7347434444036274
15867,R2202.SG,F,49.065963000000004,18.205994,PASS,1925,1710,-1.0181492705835071,-0.8411190167242272,0.4522012046379837
15868,R11563.SG,M,48.7327,7.0526,PASS,1742,863,1.0425854433410942,-0.9552411128612662,0.9487837979738141
15869,R11651.SG,M,40.6885,43.8493,PASS,1900,3099,0.041356107366658665,-0.08069687011980528,0.9917981309579204
15873,R9673.SG,M,44.7167,21.1667,PASS,1800,1609,1.2535387768702166,-0.3102021214588713,0.7487246642264489
15875,R2200.SG,F,49.2056,18.5662,PASS,1960,1311,-0.6377407487809541,-0.5909732561884783,-0.8959556002511219
15877,R11557.SG,M,48.7327,7.0526,PASS,1587,1325,-1.7978982386786921,0.8273197945925866,0.6372720592223571
15878,R10667.SG,M,48.1654,14.0366,PASS,1780,1470,-0.7446043753819882,-2.3297370084037428,-2.291902327926915
15879,R10668.SG,M,48.1654,14.0366,PASS,1735,1014,-0.879608737374881,0.8715579018139874,1.182416885637005
15881,R10508.SG,F,38.7261,-9.3653,PASS,1587,1356,-0.22414326376074553,0.9176215409075952,-0.5495151579739525
15884,R10766.SG,M,36.1898,5.4108,PASS,1836,1857,1.3868507940484762,-0.09214331310619728,0.017073799191837966
15887,R10633.SG,F,54.1176,19.5742,PASS,1875,2519,0.2201073549183055,0.25678545128575103,0.6436063496193757
15889,R2065.SG,F,49.115262,6.169192,PASS,613,575,-0.9655126259875028,0.037991863983882844,0.5742820616526303
15890,R11536.SG,M,40.6885,43.8493,PASS,2932,3234,-0.13849819323031456,-1.7535549755593454,-0.5781878389536677
15891,R11538.SG,F,40.6885,43.8493,PASS,1465,1176,0.33661618718092046,-0.9128873729301444,-0.351403296583566
15892,R2204.SG,F,48.3175,16.9829,PASS,1800,1713,-1.290767988417491,1.6789000470151965,2.116545464438818
15893,R2206.SG,M,48.337073,18.356218,PASS,1500,1022,-1.039055434287863,0.7581632611994445,-0.8085339848273504
15894,R11714.SG,F,40.6885,43.8493,PASS,1900,1948,-0.027487705251886083,0.11163780382785939,1.2094794636973107
15895,R11828.SG,M,40.5938,8.2045,PASS,2993,1181,-0.443748959755361,0.3927602150344778,-0.07385986104295997
15896,R11118.SG,F,41.7621,12.2491,PASS,1750,991,-0.5313714538290352,-0.8892360016966439,0.05320870706183042
15897,R11119.SG,M,41.7621,12.2491,PASS,1750,952,0.9592798485913897,0.076830373688490175,-0.24388626494981966
15898,R10467.SG,F,46.0569,14.5058,PASS,1628,1379,0.7974011043970856,0.7289849056724049,0.9459089536775857
15902,R2211.SG,M,48.337073,18.356218,PASS,1550,1235,0.27260378463557594,0.9247180434973997,-1.4316373339916
15906,R10503.SG,M,38.7261,-9.3653,PASS,1401,1438,-1.1933120776882193,-0.4602009993296742,0.8058523126829129
15907,R10506.SG,F,38.7261,-9.3653,PASS,1525,1488,-0.17596621595084735,0.11215751911892353,-0.36043198558361705
15908,R9919.SG,F,42.466869,19.266164,PASS,960,995,0.2587170080465564,-0.25826343106458016,2.009648135844723
15909,R9920.SG,F,42.466869,19.266164,PASS,850,1104,-0.01259990092101667,0.2616439905368605,1.0061715403142135
15911,R3664.SG,M,45.467293,13.506565,PASS,1218,1265,-0.2772538066068792,1.037245966774191,-1.4518704707695287
15912,R11835.SG,M,40.5938,8.2045,PASS,2738,1498,0.009733968234304148,0.24129965705496192,-1.060979206077352
15913,R11836.SG,F,40.5938,8.2045,PASS,1825,1355,0.9678804981510697,-0.14904724303619746,1.253399300899305
15914,R3747.SG,M,44.1141,15.233055,PASS,1775,1455,1.4904847355036746,0.2883730245459224,0.8674419235866341
15916,R11540.SG,F,40.6885,43.8493,PASS,2341,2245,0.9961671824510351,1.00097900103552,0.194435129418875
15917,R11541.SG,M,40.6885,43.8493,PASS,1947,1807,-0.1534737642300396,0.030661989169203426,-0.5037898991010834
15918,R10618.SG,F,54.1176,19.5742,PASS,1789,2943,0.050713299049322653,-0.236661379284056,-1.9715260107130805
15920,R3743.SG,M,44.101034,15.279107,PASS,1798,1673,1.1710124994293252,-0.5312764601681699,1.1001124852390491
15922,R2209.SG,F,48.337073,18.356218,PASS,1550,1434,0.47429240923903565,-0.43786079865659466,-1.5608558268557364
15923,R2210.SG,M,48.337073,18.356218,PASS,1550,798,0.6897549039702062,0.0719281272931833,0.4884652989518864
15924,R3685.SG,M,43.616374,16.801661,PASS,1450,1063,0.7774601130395709,-1.1742576561994382,-0.0031772561125439007
15927,R11675.SG,M,40.6885,43.8493,PASS,3372,4169,0.13653493204485903,0.4118647886605108,-1.1441733846313102
15928,R10657.SG,M,48.3099,16.3238,PASS,1863,1273,0.6898820168640214,0.3758747126404195,0.6524487922291123
15929,R10658.SG,F,48.3099,16.3238,PASS,1725,1256,-0.030439026352486406,-0.21231924260404664,-0.6601564175507585
15930,R1874.SG,F,49.611502,2.297416,PASS,1622,1223,-0.26744337379641847,0.6115551444782898,0.27107505574063134
15932,R11653.SG,M,40.6885,43.8493,PASS,1900,2183,0.05542932753525675,0.18494523213179742,-0.14553135061348324
15933,R11655.SG,F,40.6885,43.8493,PASS,1900,1378,-0.838727054343191,0.2383254413286331,1.8005702289236942
15935,R11535.SG,M,40.6885,43.8493,PASS,2736,1662,-2.763930734670295,0.18713635179892513,0.8056964732825448
15937,R9918.SG,M,42.466869,19.266164,PASS,892,677,-0.045713588689999564,-1.4338903762478983,0.7027600833340741
15938,R10659.SG,M,48.3099,16.3238,PASS,1863,1970,-0.2307804419108181,-1.446280067839886,0.8804863928242603
15939,R10660.SG,F,48.3099,16.3238,PASS,1725,2083,-1.3225286794183702,0.35300630616962625,-0.252924996500438
15940,R3745.SG,M,44.114352,15.227943,PASS,1880,1232,0.9303682706802344,-0.9082628769748813,0.463411115181835
15941,R3746.SG,F,44.1141,15.233055,PASS,1773,1550,-1.282576365540627,-0.5112131741271789,-0.07305024342491724
15942,R11542.SG,M,40.6885,43.8493,PASS,1465,1096,0.026541095155315133,-0.5203934250285402,-0.8117861224341466
15943,R11543.SG,F,40.6885,43.8493,PASS,1468,2029,0.7722470115477819,0.2829596117201985,0.39443984535084664
15944,R10501.SG,M,38.7261,-9.3653,PASS,1525,1118,-1.8344906753377916,1.0459272180536328,-0.4594130536291279
15945,R10502.SG,F,38.7261,-9.3653,PASS,1525,805,0.7995720046361788,0.9213660148136545,0.5748525561945025
15948,R10488.SG,M,40.099444,-8.490556,PASS,1525,2183,-0.9903376844365529,-0.6029974329280416,-0.04693923041517539
15949,R10491.SG,F,38.8803,-7.1637,PASS,1119,1055,-0.5855788600412405,0.9913149079631152,-0.8565447347164684
15950,R11558.SG,M,48.7327,7.0526,PASS,1609,1295,1.4809637790770727,0.7340756063029397,-1.6732369004067131
15951,R11559.SG,F,48.7327,7.0526,PASS,1675,1841,0.01165338031378439,2.397037121755164,-0.023343133691559118
15952,R3543.SG,M,43.6076,16.7143,PASS,1438,1894,1.3038625971020261,0.2593401601233823,0.27381817638410877
15953,R3544.SG,M,43.6076,16.7143,PASS,1374,812,0.16884455064885895,1.7808395207207075,0.3981486151429425
15954,R11560.SG,M,48.7327,7.0526,PASS,1598,1943,-0.817568269693344,0.7661632441454859,-1.0513472145992
15955,R11561.SG,M,48.7327,7.0526,PASS,1675,2189,0.7994785688177214,1.1969482829002753,0.48484404923853913
15958,R6759.SG,M,44.7167,21.1667,PASS,1789,2069,0.0022530845996829186,0.46292557233801085,0.22977386742273062
15959,R6764.SG,M,43.326684,21.896187,PASS,1616,1147,0.5169998485371241,-0.778227718636676,1.4885418384177616
15960,R10478.SG,M,46.0569,14.5058,PASS,1622,2055,-0.4195084083789793,0.8176287857387917,-0.5413429881646062
15961,R10487.SG,F,40.099444,-8.490556,PASS,1587,1148,-0.17793859080390334,-1.7374699733042709,-0.6377440064209915
15963,R2208.SG,F,48.337073,18.356218,PASS,1650,1762,0.7861880708781219,1.107476680555028,-1.375824380765929
15964,R11678.SG,F,40.6885,43.8493,PASS,1900,1876,0.2914736109820942,1.37455582293986,-1.2452750523709357
15965,R11713.SG,M,40.6885,43.8493,PASS,1900,1524,-0.8316037701057123,0.9319402260095216,0.21128284745621204
15966,R11552.SG,M,48.7327,7.0526,PASS,1675,1135,0.6611451415312173,-0.19548475619238406,-0.8146050677409701
15967,R11553.SG,F,48.7327,7.0526,PASS,1675,1161,1.2378407658972237,0.16295867127263242,-0.24806015063411188
15968,R6750.SG,M,44.7167,21.1667,PASS,1795,1702,0.6588861964605742,1.4194328043154114,-0.26972657876069195
15969,R6756.SG,M,44.7167,21.1667,PASS,1769,1090,-0.49773083046189864,-0.34502290007519004,0.5876946646316367
15970,R1554.SG,M,43.7237164,12.6346536,PASS,1777,1811,-1.9586422849060432,-0.3141090383057306,-0.463155096012777
15973,R10477.SG,F,46.0569,14.5058,PASS,1659,1079,0.39966492452903524,-0.708962107033533,-1.3736450655353234
15974,R11546.SG,M,40.6885,43.8493,PASS,2034,1207,0.500116592290001,-0.2587174981083523,1.7567512205645446
15975,R11550.SG,M,48.7327,7.0526,PASS,1609,969,-2.1052371196014152,-0.7277092916013063,-2.0635846818840045
15976,R6730.SG,M,44.966801,19.609892,PASS,1547,855,0.4863593738909746,-0.546116071406611,-0.13136003089519055
15977,R6737.SG,F,44.966801,19.609892,PASS,388,331,-0.23513238302255965,-0.49406680018688065,0.11698107655101257
15981,R11875.SG,M,51.109,10.9956,PASS,1500,2198,-0.42189774389046464,-1.661377002336722,0.19006876878271553
15982,R3545.SG,F,43.6076,16.7143,PASS,1466,739,-1.084047593823352,-0.47674613744427075,0.6415930253497522
15983,R3547.SG,F,45.41,13.66194,PASS,1381,702,-1.022928150414935,-0.8668900969203,1.0845205752051905
15984,R11829.SG,F,40.5938,8.2045,PASS,2907,2025,-1.0359855025263613,-0.13802026317300461,0.5384305744539761
15985,R11832.SG,F,40.5938,8.2045,PASS,1653,1041,1.068597974975934,-1.5024960333152606,-1.0623506614769205
15986,R10634.SG,F,54.1176,19.5742,PASS,1875,4299,-0.6592212774329345,-0.03232398827944304,0.4069613075482648
15987,R10636.SG,M,54.1176,19.5742,PASS,1875,1567,-0.6678441345177385,-0.9787398592140616,-0.018741874118545013
15988,R11554.SG,F,48.7327,7.0526,PASS,1675,1356,0.67287991952095,0.4629435453692695,-0.22060780987650289
15993,R10838.SG,M,54.8985,23.9036,PASS,1475,1991,-0.7627329988239068,0.7304990022594555,0.2514690919158147
15994,R10840.SG,M,54.687157,25.279652,PASS,1581,2563,1.0699573066943187,0.29434103376477205,0.2433435089126206
15996,R11833.SG,F,40.5938,8.2045,PASS,1639,2584,-0.1743669519802949,-0.5103645902941789,-1.0780475359222768
15997,R11834.SG,F,40.5938,8.2045,PASS,1763,1054,1.0347753023286175,0.290866622159574,-0.14185083077503155
15998,R9674.SG,F,44.7167,21.1667,PASS,1836,1435,-0.3850883328724262,0.25381176074540024,-0.6936896930049722
16000,R10665.SG,M,48.1654,14.0366,PASS,1235,1702,0.0062571731947475735,1.709453893796504,0.25104336544142614
16001,R10666.SG,F,48.1654,14.0366,PASS,1241,933,-0.1353902359573425,1.03106267506972,-0.04021340590759201
16002,R11120.SG,F,41.7621,12.2491,PASS,1750,1698,0.8976485888085796,-0.6004337229862814,-2.57361015165148
16003,R11121.SG,M,41.7621,12.2491,PASS,1750,1017,1.1302684281359132,-1.0443056085423046,-0.1742476219856874
16004,R3482.SG,F,42.466869,19.266164,PASS,864,1304,-0.16326157861016313,0.4861514116325618,-1.5509406272758375
16005,R3542.SG,M,45.7729,18.6108,PASS,1616,1282,-0.9082765575137911,-0.5334914320318134,1.0332584793947417
16006,R11113.SG,F,41.7621,12.2491,PASS,1750,1592,-0.990647943973563,0.02534906192733477,0.7829700764269248
16008,R10830.SG,F,54.8985,23.9036,PASS,1512,1336,-0.35204687045715793,-0.2807049926314792,1.8448209974633263
16011,R2050.SG,F,45.2039,14.5437,PASS,1475,1792,-0.6239328794162665,-0.025749929030089696,0.15350655924315734
16016,R10494.SG,F,38.8803,-7.1637,PASS,1178,1148,2.002683635803491,1.6367604079012434,0.9586569728180222
16017,R10496.SG,F,38.8803,-7.1637,PASS,1116,1192,-0.6155021633989335,2.1506341574480428,1.40402859424309
16018,R6769.SG,F,43.326684,21.896187,PASS,1863,1529,-0.5607322868636959,0.03637375139612174,0.8226302084226094
16020,R6681.SG,F,45.129863,20.069845,PASS,1609,1854,0.7523001623673097,1.7632263439766613,0.6128573597275856
16022,R11868.SG,M,51.109,10.9956,PASS,1500,1033,1.2246183894794185,-0.8732946815721432,-1.0357001441190037
16024,R3478.SG,F,42.466869,19.266164,PASS,1133,1000,1.0009066817532568,-0.8628503371979199,-1.4747583292186837
16025,R3481.SG,M,42.466869,19.266164,PASS,1699,1658,-0.6208792123420598,0.8132975477984333,-0.5511028211752154
16029,R2053.SG,F,45.2039,14.5437,PASS,1512,897,0.9609466717923918,0.7769972765156364,-0.7485743984291028
16031,R3931.SG,M,44.7167,21.1667,PASS,1769,1729,-2.276184046676318,0.43963876770447363,-1.0733735121429826
16034,R2055.SG,M,49.119677,6.174949,PASS,1461,836,0.19439994650531076,0.7765013550670911,-1.5117929664993317
16036,R10654.SG,M,48.3099,16.3238,PASS,1603,1280,0.5374645083861883,-0.42778039357686076,-0.6313980274216979
16038,R10670.SG,M,48.1654,14.0366,PASS,1681,1143,0.5945591464176492,-1.017479006649267,-0.39067402970297893
16039,R10760.SG,F,36.1898,5.4108,PASS,1919,2223,0.877084275869257,0.5983037539923428,-0.18465193601959967
16040,R10499.SG,M,38.7261,-9.3653,PASS,1609,1555,1.2995039211718082,-0.08680174864001011,1.1071674601326296
16041,R10500.SG,F,38.7261,-9.3653,PASS,1525,1339,0.16226795678103503,-0.12325985289779692,-1.0102159933837407
16043,R6701.SG,M,45.912477,19.174329,PASS,1661,1539,0.2951932651717869,0.356599526513924,-0.04390639377015337
16044,R1225.SG,M,41.8965,12.4719,PASS,465,487,-0.8557666894808372,0.6733392192270088,1.5101849980773137
16045,R1291.SG,M,41.8965,12.4719,PASS,1000,1128,1.2996648319515884,-1.2747522557475428,-1.1445324364731615
16046,R11544.SG,F,40.6885,43.8493,PASS,1470,1902,1.1560730469978389,0.11610973325641492,0.30632784068516206
16047,R11545.SG,F,40.6885,43.8493,PASS,3276,2957,-0.6459758783912792,0.5567442703224628,0.2603997740706091
16050,R11111.SG,M,41.7621,12.2491,PASS,1750,1779,-1.5602594267388044,-2.265911623288218,-0.6999559311549862
16051,R11112.SG,M,41.7621,12.2491,PASS,1750,1654,0.11914301466827386,-0.6605876642237349,-1.104507708112117
16062,TMH-509.SG,M,47.74269,20.75278,PASS,1150,1125,-0.43724899113373383,-0.931619881467523,-0.46804808009744914
16063,TMH-756.SG,F,47.74269,20.75278,PASS,1250,1462,0.14363790220247036,-1.2910409718082154,-1.6046840383880925
16064,K1-1.SG,U,48.46036,21.80639,PASS,1025,1202,-3.456009555618988,1.2905093771623528,-1.5701866099481532
16065,K1-10.SG,M,48.46036,21.80639,PASS,1025,1086,-0.29966733618846536,-0.5128354736142675,0.3539147704130858
16066,TCS-5.SG,M,47.67039,20.57158,PASS,970,957,1.115071205885434,0.3534351788749373,0.6717169066661923
16067,TMH-1273.SG,F,47.74269,20.75278,PASS,1263,1249,0.7226288751563276,0.5637962050466057,0.4636364771022148
16068,CSPF-213.SG,M,46.43606,19.89108,PASS,1250,1957,0.2448858714538264,0.9391897473695155,3.015335509630613
16069,CSPF-37.SG,M,46.43606,19.89108,PASS,1300,1513,-1.3021204418515642,-0.6148518287116074,1.1272919765746143
16070,SZF-43.SG,M,46.33625,20.12286,PASS,1300,1043,0.8835402791245623,0.43877493888960245,-1.50454672802803
16071,SZK-102.SG,M,46.22894,20.264,PASS,1300,1061,-1.9572765284497413,1.286399534288863,-0.9691552062848101
16072,K2-29.SG,M,48.46036,21.80639,PASS,970,1704,0.9497312026719287,1.7355615598506944,-1.0095531441675414
16073,K2-33.SG,M,48.46036,21.80639,PASS,970,1584,1.768241588864737,-0.6566854740506803,1.0698979034757432
16074,KPM-23.SG,M,46.74644,19.44128,PASS,1228,1036,1.0257740507616084,0.6671082231295055,-0.532406453532921
16075,KPM-27.SG,F,46.74644,19.44128,PASS,1250,1472,0.24623134366004065,0.36366397817055046,0.8987638157797065
16076,SH-251.SG,M,47.30525,21.21411,PASS,975,1686,-0.8576927461437106,1.1372990599765056,0.46293370431897796
16077,SH-41.SG,M,47.30525,21.21411,PASS,975,1843,0.8218110426851041,1.433916514522531,-0.5947349645120343
16078,SZM-38.SG,M,46.40256,20.27403,PASS,1300,1612,-0.24823702279200402,-1.0091593896814093,0.3733050101682908
16079,SZOD1-127.SG,F,46.71644,20.31642,PASS,1325,1401,0.8891842911711832,-0.8566927066638907,0.11848913380292929
16080,HMSZ-88.SG,M,46.54156,19.128,PASS,950,1202,-0.4866067985646637,-0.6012715405067256,1.509360367595617
16081,IBE-106.SG,F,48.21647,21.81072,PASS,900,1232,-0.8051156268727806,0.9573254987505067,0.4646851619287789
16082,VPB-310.SG,M,46.80031,17.3095,PASS,1008,1271,0.7133419065034264,0.31499518320839254,0.0026406237147274946
16083,VPB-561.SG,M,46.80031,17.3095,PASS,1000,1052,0.2731255000223099,-0.5108365136612146,-1.977348605224879
16084,SEI-5.SG,M,46.48594,20.13222,PASS,1513,1279,-0.9140258373609246,1.6463184717600217,-0.2419779895744799
16085,SEI-6.SG,F,46.48594,20.13222,PASS,1513,1787,-0.5384860426857779,0.506976611231627,-0.31820727096183127
16086,ARK-6.SG,M,47.59417,21.05047,PASS,1200,1244,-1.736586139639107,-1.6916792704459063,0.8565166696155275
16087,ASZK-1.SG,M,47.63244,17.48333,PASS,1525,1436,0.29617428458900935,0.23540518846157865,-0.6748991951872128
16088,IBE-90.SG,M,48.21647,21.81072,PASS,900,1084,1.0368681999314435,1.63573006595424,0.4143764448235486
16089,JHT-130.SG,M,47.51528,20.14269,PASS,1150,603,0.02286663308162766,-1.3782994112637452,-0.8966316124304797
16090,K2-52.SG,M,48.46036,21.80639,PASS,1025,890,-2.075373363941132,1.3966777650734419,-0.7489314744638549
16091,K2-61.SG,M,48.46036,21.80639,PASS,1025,1635,0.4663483809898101,0.9276286971318505,-0.5420809180505813
16092,OBT-56.SG,M,46.65006,20.71992,PASS,1200,764,0.6587105378377888,-0.38330405616028523,1.7434606107289814
16093,PLE-115.SG,M,47.36822,21.12072,PASS,925,911,0.20285129727264162,0.3024056291746485,-1.1717666208744884
16094,HGO-26.SG,F,46.39425,20.52483,PASS,6700,3752,-0.4670096625333674,1.6926304800558847,-0.053709599153157726
16095,HH-102.SG,F,46.54156,19.128,PASS,1288,1623,-1.366792104897108,2.1647610329598805,0.16764207052368155
16096,VM-33.SG,M,47.07794,21.23894,PASS,6700,3066,0.6313665923989603,-1.5671875668170612,0.18764439487888776
16097,VPB-118.SG,F,46.80031,17.3095,PASS,950,955,1.9083508731624228,2.04523251188833,-0.6422695993952275
16098,SE-64.SG,F,46.48594,20.13222,PASS,970,785,2.3060727705320287,-0.06835530598733273,-0.6378077500458937
16099,SEI-1.SG,M,46.48594,20.13222,PASS,1513,1272,0.7369900884229971,0.3822366405200223,-0.1281098963480053
16102,ARK-38.SG,F,47.59417,21.05047,PASS,1232,1300,0.9698640360533743,0.27119032524212267,2.2195462152815817
16103,ARK-41.SG,F,47.59417,21.05047,PASS,1244,1765,-1.4382271708048537,0.43489562348360433,0.7757902073600292
16104,OBT-3.SG,M,46.65006,20.71992,PASS,1200,1425,-1.2063082787515857,-1.1050020085413845,-0.22833059939391695
16105,OBT-51.SG,M,46.65006,20.71992,PASS,1230,1446,1.5459683529027213,0.23386912159443365,-1.1065509515517273
16107,MT-74.SG,M,46.10494,19.38319,PASS,1286,1942,0.6812591016111473,-2.119011211393119,2.6470700582238167
16108,NK-2.SG,M,47.06722,19.93028,PASS,1000,1303,-1.738002084699488,-1.4253211062898372,-1.349370217754922
16109,SE-16.SG,F,46.48594,20.13222,PASS,1015,1090,-2.234321627610312,-1.5482077102723844,0.7684338128737481
16110,SE-23.SG,M,46.48594,20.13222,PASS,970,1167,0.49834053691078534,-0.6499578562566608,0.7865484374999597
16111,SSD-151.SG,M,46.286,19.10192,PASS,1265,2061,1.418236735020466,0.8173973829613357,0.6774196160163285
16112,SSD-17.SG,F,46.286,19.10192,PASS,1305,1202,1.0594147009755468,1.434540566761292,-1.7031283818416234
16113,IBE-176.SG,M,48.21647,21.81072,PASS,944,760,-0.008156113918067098,-0.36565029421091405,0.34009641977602934
16114,IBE-206.SG,F,48.21647,21.81072,PASS,1000,1093,0.3782594468566366,1.255169554325942,-0.5777719656248899
16115,SZK-213.SG,F,46.22894,20.264,PASS,1300,1887,0.6996300256405805,-0.3251807610965778,0.10994697844403194
16116,SZK-83.SG,M,46.22894,20.264,PASS,1275,768,0.31909718748604404,0.20675924022007988,-0.06337613318990912
16117,ARK-43.SG,F,47.59417,21.05047,PASS,1205,1207,-1.749331956990448,-0.783068357799024,0.4365941054167203
16118,ARK-48.SG,F,47.59417,21.05047,PASS,1150,888,-0.6699150445900646,-0.8552639819753184,1.8379491499100948
16119,SSD-58.SG,F,46.286,19.10192,PASS,1305,1038,-0.24897664471828784,-0.1487423579872721,0.43878013021571044
16120,SZA-154.SG,F,46.71644,20.31642,PASS,1011,1557,-0.427345556528108,-0.09529731749911072,1.5004278867750493
16121,MH1-9.SG,M,47.07222,21.67994,PASS,1000,1174,-0.08737357541459337,0.7238831469593265,1.0393481703233607
16122,MH-88.SG,M,47.07222,21.67994,PASS,900,971,0.2533598182791598,-0.6003689354604536,0.2838833192834661
16123,SZM-24.SG,M,46.40256,20.27403,PASS,1270,1143,-1.8045397346893532,0.9013087392344156,-1.7648351267659488
16124,SZM-255.SG,M,46.40256,20.27403,PASS,1240,989,-0.01997627592301464,-0.3731598409841829,-0.9081536064748663
16125,SZKT-265.SG,M,46.56361,20.57267,PASS,1200,1501,-0.11104576508648335,-1.300496857817208,-1.6793694377342507
16126,SZKT-311.SG,M,46.56361,20.57267,PASS,1263,1454,-0.6859216297175234,-0.21110432696265535,-1.3374411801955537
16127,VPB-307.SG,M,46.80031,17.3095,PASS,1150,2161,1.5995630196474109,-0.6189641953954929,0.6220567938892875
16128,VPB-31.SG,F,46.80031,17.3095,PASS,1150,1970,-0.8706182730018988,-0.6486250217746333,0.06314801148834179
16129,CSU-11.SG,F,46.36556,20.18361,PASS,1000,1054,-0.1492605315931655,-0.975315865462784,-0.27683020483818654
16130,DK-701.SG,M,47.03294,19.03242,PASS,1305,2660,0.0369048852911584,-0.49159075253800516,-1.1390844004823806
16131,PLE-28.SG,M,47.36822,21.12072,PASS,975,656,0.5650253185595162,-0.2693752138747754,1.0755618706552248
16132,PLE-327.SG,F,47.36822,21.12072,PASS,900,922,1.3676394584879004,0.6749388481860323,0.5901024090528157
16133,NTH-2.SG,F,47.61303,19.42633,PASS,1008,1524,-0.02304716223746161,-0.09748106997404207,-0.40576660695355643
16134,NTH-20.SG,F,47.61303,19.42633,PASS,975,733,-1.082517176983981,-0.9171449389485412,-0.34948628677822147
16135,MH-107.SG,F,47.07222,21.67994,PASS,900,1109,0.8093866658178895,-1.3864411798354384,-0.7898007036579375
16136,MH1-14.SG,F,47.07222,21.67994,PASS,1000,934,-0.685692894968,-0.06975742125300241,1.6290360034991442
16137,HMSZ-231.SG,M,46.54156,19.128,PASS,950,1230,0.0681737652592939,0.17395203923321126,-1.541281478669761
16138,HMSZ-245.SG,F,46.54156,19.128,PASS,950,1083,-0.2579121999245794,0.4519614834957242,-0.3363418008225999
16139,SZRV-212.SG,F,46.97997,20.55983,PASS,1200,1288,-0.9040715951832947,0.29165695411447723,-1.063063791577235
16140,SZRV-266.SG,F,46.97997,20.55983,PASS,1162,1898,0.12173257511748589,-0.8886059244076318,1.2331557918154172
16141,K1-3286.SG,M,48.46036,21.80639,PASS,1025,1117,-0.22322075545609354,-1.703424836023961,1.8634294662169593
16142,K2-16.SG,M,48.46036,21.80639,PASS,1025,2550,-0.40452319490301736,0.5370153818646791,-0.8438041991157488
16143,SZAK-4.SG,F,47.45028,16.80639,PASS,1000,2471,0.10970505140005662,-0.9497097374294077,1.5647690690536058
16144,SZAK-6.SG,F,47.45028,16.80639,PASS,1000,1462,-0.30223350263307214,-0.02668334498709097,-1.8563136192149619
16145,PLE-418.SG,F,47.36822,21.12072,PASS,870,868,1.6057944397127608,-1.5031552730145703,-2.5248661048033787
16146,PLE-441.SG,M,47.36822,21.12072,PASS,900,947,0.5987501670549323,1.4172430559672278,1.206705271102601
16147,SZKT-62.SG,M,46.56361,20.57267,PASS,1200,1133,-0.6462829237695435,0.06825166497131853,-1.3787185021263195
16148,SZKT-70.SG,M,46.56361,20.57267,PASS,1200,1210,1.0546913149744888,1.0763421093781722,-0.8380776152027244
16149,KFP-31.SG,M,47.21897,19.37753,PASS,1300,1427,-2.198149112215262,-0.5625117211678728,-0.6142187662278354
